,busno,busid,stationid,stationnm,y,x,count
368,1155,4115500.0,42088,넉바위마을,127.133897217,37.6749778202,1
369,1155,4115500.0,49019,남광하우스토리후문,127.133893443,37.6728774175,1
370,1155,4115500.0,42112,남광하우스토리.중말사거리,127.13374468,37.6695760442,1
371,1155,4115500.0,49498,"유승한내들2차,세종로묘원입구",127.133424096,37.667166028,1
372,1155,4115500.0,49408,LH남양주사업단,127.131848126,37.6637698394,1
373,1155,4115500.0,49342,대원칸타빌후문.모아미래도,127.128118093,37.6632828625,1
374,1155,4115500.0,42700,현대아이파크후문,127.119163954,37.6607025512,1
375,1155,4115500.0,42080,KCC스위첸후문,127.115566686,37.6565062056,1
376,1155,4115500.0,42077,샛말,127.114046299,37.6539441169,1
377,1155,4115500.0,42076,샛말,127.113910374,37.6532522197,1
378,1155,4115500.0,42078,KCC스위첸후문,127.115993059,37.6573762288,1
379,1155,4115500.0,42701,현대아이파크후문,127.119861155,37.6607838429,1
380,1155,4115500.0,49350,"대원칸타빌후문,모아미래도",127.128049743,37.6630846998,1
381,1155,4115500.0,49409,LH남양주사업단,127.132290252,37.6638053875,1
382,1155,4115500.0,49497,"유승한내들2차,세종로묘원입구",127.133764045,37.6671025676,1
383,1155,4115500.0,42095,남광하우스토리.중말사거리,127.13406644,37.6694774616,1
384,1155,4115500.0,49045,남광하우스토리후문,127.134199864,37.6730662952,1
385,1155,4115500.0,23054,넉바위마을,127.134368295,37.6753142867,1
386,1155,4115500.0,42109,임촌마을,127.135033814,37.6784717947,1
387,1155,4115500.0,42092,중문마을,127.135421188,37.6813935354,1
388,1155,4115500.0,42104,뫼아래,127.132795963,37.6887078333,1
389,1155,4115500.0,42094,아랫미아리.퇴뫼,127.127976467,37.6956559274,1
390,1155,4115500.0,42071,경은학교앞,127.123947019,37.6994915894,1
391,1155,4115500.0,42707,별내면사무소앞,127.122576628,37.702647673,1
392,1155,4115500.0,42079,청학리주공5단지.별내도서관,127.120155315,37.7068392438,1
393,1155,4115500.0,42108,청학리주공2.3단지.농협,127.117004305,37.7080651653,1
394,1155,4115500.0,42072,수락산입구.동부거성아파트,127.113372894,37.7081948626,1
395,1155,4115500.0,42070,청학리,127.111273971,37.7084806992,1
396,1156,4115600.0,42128,퇴계원면사무소,127.144967501,37.649357021,1
397,1156,4115600.0,42129,빛과소금교회앞,127.144902109,37.651863903,1
398,1156,4115600.0,42704,쌍용아파트,127.145177535,37.6530439774,1
399,1156,4115600.0,42127,신도아파트.KT앞,127.145420371,37.6549431517,1
400,1156,4115600.0,42125,일신건영아파트,127.145438093,37.6564749627,1
401,1156,4115600.0,42703,주공3.4단지,127.145505724,37.6580265355,1
402,1156,4115600.0,42133,퇴계원관사.일신건영아파트,127.14428209,37.6559141095,1
403,1156,4115600.0,42120,퇴계원초등학교,127.142775818,37.6529459877,1
404,1156,4115600.0,42131,농협앞,127.142002496,37.6515502491,1
405,1156,4115600.0,42114,퇴계원극동아파트.세란병원,127.140700279,37.6491234013,1
406,1156,4115600.0,42119,퇴계원사거리,127.139369476,37.6465145538,1
407,1156,4115600.0,42118,검문소.퇴계원5리,127.132023383,37.643040329,1
408,1156,4115600.0,42075,주을래마을,127.128151047,37.641568629,1
409,1156,4115600.0,39004,협동마을,127.125948101,37.6408447302,1
410,1156,4115600.0,39002,담터,127.118262031,37.6380232906,1
411,1156,4115600.0,39008,증말,127.115484359,37.6406698135,1
412,1156,4115600.0,39005,담터사거리,127.112179574,37.6410649721,1
413,1156,4115600.0,39003,증말,127.115369856,37.6406338823,1
414,1156,4115600.0,39009,담터,127.118386443,37.6378789929,1
415,1156,4115600.0,39001,협동마을,127.125251676,37.6404435896,1
416,1156,4115600.0,42074,주을래마을,127.128172416,37.6414748934,1
417,1156,4115600.0,42117,검문소.퇴계원5리,127.130485371,37.6422283645,1
418,1156,4115600.0,42132,퇴계원농협,127.141334125,37.6499047804,1
419,1156,4115600.0,42115,농협앞,127.142262985,37.6514598274,1
420,1156,4115600.0,42124,퇴계원초등학교,127.142990978,37.6528556193,1
421,1156,4115600.0,42113,퇴계원관사,127.144569613,37.6551469399,1
422,1156,4115600.0,42702,주공3.4단지,127.145350593,37.6581015162,1
423,1156,4115600.0,42126,일신건영아파트,127.145365574,37.6564840629,1
424,1156,4115600.0,42121,신도아파트.KT앞,127.145307036,37.6549432913,1
425,1156,4115600.0,42705,쌍용아파트,127.145066468,37.653044114,1
426,1156,4115600.0,42130,빛과소금교회앞,127.144730802,37.6517731043,1
427,1156,4115600.0,42116,퇴계원면사무소,127.144661309,37.6498340677,1
428,1157,4115700.0,11497,청백아파트,127.05239056,37.6320967538,1
429,1157,4115700.0,11471,월계주공2단지앞,127.05474384,37.6290211914,1
430,1157,4115700.0,11298,신창중학교후문,127.047096877,37.6281207052,2
431,1157,4115700.0,11500,유원극동아파트,127.04623906,37.6296727092,2
432,1157,4115700.0,11297,쌍용스윗닷홈아파트,127.045185993,37.6306670114,2
433,1157,4115700.0,11295,초안아파트,127.044066529,37.632470501,2
434,1157,4115700.0,10282,한승미메이드아파트,127.043422464,37.6335421266,2
435,1157,4115700.0,10280,과연약국앞,127.042934579,37.6343289499,2
436,1157,4115700.0,10284,북서울농협창동지점,127.041158882,37.6339466227,2
437,1157,4115700.0,10286,신화초교입구,127.039791011,37.6334046405,2
438,1157,4115700.0,09177,신창교,127.038572938,37.633285201,2
439,1157,4115700.0,10243,녹천역북부역,127.050616381,37.645635375,1
440,1157,4115700.0,10323,창1동대우그린아파트,127.048679498,37.6470481829,1
441,1157,4115700.0,10239,창일중학교,127.047904289,37.6487001799,1
442,1157,4115700.0,10233,창동역서측,127.046344937,37.6523826141,1
443,1157,4115700.0,10324,상아아파트,127.043038355,37.6531642014,1
444,1157,4115700.0,10228,창동주공1단지,127.041004629,37.6542705499,3
445,1157,4115700.0,10298,창5동현대1차아파트,127.040530722,37.6560503446,3
446,1157,4115700.0,10217,도봉구보건소앞,127.037589174,37.6574389797,3
447,1157,4115700.0,10215,쌍문동금호1차삼익아파트,127.03461435,37.6581886864,2
448,1157,4115700.0,10213,쌍문동현대.한양아파트,127.031320581,37.6580003804,2
449,1157,4115700.0,10211,쌍문동성원아파트,127.028537998,37.6578235739,2
450,1157,4115700.0,10277,세그루학원,127.027833332,37.6556242091,3
451,1157,4115700.0,10227,쌍문동극동아파트대우이안아파트앞,127.028311122,37.6513412658,3
452,1157,4115700.0,10307,옛고을길입구,127.031628105,37.6508592467,1
453,1157,4115700.0,10306,정의여중고입구,127.033234043,37.650980451,1
454,1157,4115700.0,10305,창동고등학교,127.038565253,37.6512951076,2
455,1157,4115700.0,10234,창동역서측,127.046122777,37.652335845,1
456,1157,4115700.0,10240,창일중학교,127.047477169,37.6488913815,1
457,1157,4115700.0,10322,주공4단지후문,127.04826461,37.6468600276,1
458,1157,4115700.0,09903,우이3교,127.035613785,37.6363426016,1
459,1157,4115700.0,10287,신화초교입구,127.040082202,37.6334072451,2
460,1157,4115700.0,10285,북서울농협창동지점,127.041215482,37.6338519894,2
461,1157,4115700.0,10281,창3동염광아트빌,127.042773629,37.6342298893,2
462,1157,4115700.0,10283,한승미메이드아파트,127.043317,37.6333835749,2
463,1157,4115700.0,11296,초안아파트,127.043952078,37.6324444123,2
464,1157,4115700.0,11344,쌍용스윗닷홈아파트,127.045026204,37.6306057989,2
465,1157,4115700.0,11499,유원극동아파트,127.046127984,37.6296015672,2
466,1157,4115700.0,11299,신창중학교후문,127.047487442,37.6276429746,2
467,1157,4115700.0,11472,인덕대앞,127.054656965,37.6295177284,1
468,1157,4115700.0,11498,청백아파트,127.052450919,37.6325355541,1
469,1161,4116100.0,11291,청백아파트1단지,127.052213836,37.6353722658,3
470,1161,4116100.0,11292,대우아파트,127.052163533,37.6331096709,3
471,1161,4116100.0,11293,청백아파트3단지4단지,127.0508507,37.6319577597,2
472,1161,4116100.0,11475,염광중학교후문,127.051073927,37.6303366157,2
473,1161,4116100.0,11301,염광고등학교,127.050312736,37.6272372174,4
474,1161,4116100.0,11302,월계주공1단지상가,127.051362492,37.6265402278,4
475,1161,4116100.0,11307,월계주공1단지,127.05402944,37.6281501735,4
476,1161,4116100.0,11308,인덕대학교,127.055306459,37.6283928743,3
477,1161,4116100.0,10266,창동역동측도봉방면,127.049917943,37.6535408453,3
478,1161,4116100.0,10143,창동농협물류센터,127.050305454,37.6550860313,2
479,1161,4116100.0,10141,창동동아청솔아파트,127.049867752,37.656445044,2
480,1161,4116100.0,10139,자운고등학교앞,127.05000656,37.658932863,2
481,1161,4116100.0,10137,창동쌍용아파트,127.049532612,37.6603720849,2
482,1161,4116100.0,10329,창동아이파크,127.047147128,37.6610272451,1
483,1161,4116100.0,10327,북한산아이파크,127.042260946,37.6592656868,1
484,1161,4116100.0,10308,한국사회봉사회,127.015085236,37.6615430092,1
485,1161,4116100.0,10326,북한산아이파크,127.041924162,37.6589873738,1
486,1161,4116100.0,10328,창동아이파크,127.047327223,37.660831639,1
487,1161,4116100.0,10138,창동쌍용아파트,127.048700747,37.6604976811,2
488,1161,4116100.0,10140,자운고등학교앞,127.049668632,37.6586807038,2
489,1161,4116100.0,10142,창동동아청솔아파트,127.049582289,37.656671335,2
490,1161,4116100.0,10335,창동농협물류센터,127.050074066,37.6548140039,2
491,1161,4116100.0,10265,창동역동측,127.049573561,37.6537716668,5
492,1161,4116100.0,11252,노원구청,127.057486976,37.6543087235,4
493,1161,4116100.0,11931,노원역8번출구,127.059584484,37.6553204954,1
494,1161,4116100.0,11309,인덕대학교,127.055546805,37.6286063181,3
495,1161,4116100.0,11306,월계주공2단지,127.053947929,37.6282349126,4
496,1161,4116100.0,11303,월계공단,127.051571158,37.6268401976,4
497,1161,4116100.0,11300,염광고등학교,127.050264178,37.6274724208,4
498,1161,4116100.0,11474,월계중학교,127.05111792,37.6300545578,2
499,1161,4116100.0,11294,청백아파트3단지4단지,127.051063481,37.6316287727,2
500,1161,4116100.0,11330,대우아파트,127.052314775,37.6338935455,3
501,1161,4116100.0,11488,청백아파트종점,127.052487113,37.6356686005,2
502,1162,4116200.0,08367,구민회관입구,127.006363377,37.5965730161,1
503,1162,4116200.0,08355,508단지장터앞,127.005535742,37.5993330895,1
504,1162,4116200.0,08369,스카이힐스,127.003942273,37.5989817294,1
505,1162,4116200.0,08370,508단지장터앞,127.005634263,37.5992258555,1
506,1162,4116200.0,08368,508단지입구,127.006386249,37.5991744552,1
507,1162,4116200.0,08358,산장빌라,127.00739981,37.5987761153,1
508,1162,4116200.0,08361,우방아파트,127.009455494,37.6002114009,1
509,1162,4116200.0,08364,다리앞.일신건영아파트후문,127.012226999,37.6014510424,1
510,1162,4116200.0,08330,돈암동일신건영휴먼빌아파트,127.01369135,37.6012625544,1
511,1162,4116200.0,08305,돈암시장입구,127.016527462,37.5920008097,2
512,1162,4116200.0,08307,성북구청,127.017542711,37.5897902924,1
513,1162,4116200.0,08365,현대홈타운,127.014254931,37.599027791,1
514,1162,4116200.0,08366,돈암동일신건영휴먼빌아파트,127.013786494,37.6013175096,1
515,1162,4116200.0,08360,교수단지,127.009274197,37.5994698203,1
516,1162,4116200.0,08357,산장빌라,127.007501744,37.5988572067,1
517,1162,4116200.0,08356,508단지입구,127.006506303,37.5992582498,1
518,1162,4116200.0,08359,성북참노인전문병원,127.005679443,37.5976300271,1
519,1164,4116400.0,08372,서경대본관,127.011981148,37.6150295349,1
520,1164,4116400.0,08800,서경대정문앞,127.01305124,37.6129632328,1
521,1164,4116400.0,08250,서경로꿈마루도서관앞,127.013387398,37.6115052388,1
522,1164,4116400.0,08251,길원초등학교입구,127.014374908,37.6104382371,1
523,1164,4116400.0,08253,열매교회,127.015399727,37.6091693789,1
524,1164,4116400.0,08381,미화약국.길음뉴타운8단지,127.015704043,37.6074068143,1
525,1164,4116400.0,08255,정릉동동아아파트,127.01495288,37.606292268,1
526,1164,4116400.0,08257,숭덕초교,127.014674964,37.6041369037,1
527,1164,4116400.0,08245,길음시장,127.023582426,37.6030091015,3
528,1164,4116400.0,08401,숭곡초교후문,127.032833769,37.609277551,1
529,1164,4116400.0,08402,월곡아남아파트,127.034511088,37.6064773977,1
530,1164,4116400.0,08403,월곡동신아파트,127.036024469,37.6045305985,1
531,1164,4116400.0,08336,길음역,127.02396041,37.6020872134,2
532,1164,4116400.0,08256,정릉동태영아파트,127.0151919,37.6064688504,1
533,1164,4116400.0,08380,미화약국.길음뉴타운8단지,127.015953247,37.6075140101,1
534,1164,4116400.0,08254,열매교회,127.015531118,37.6091774714,1
535,1164,4116400.0,08252,길원초등학교입구,127.014726023,37.6103489863,1
536,1164,4116400.0,08382,서경로꿈마루도서관앞,127.013394217,37.6116349943,1
537,1164,4116400.0,08371,대일외고서경대정문,127.013186027,37.6129208668,1
538,1164,4116400.0,08373,서경대본관,127.011699181,37.6155954446,1
539,1165,4116500.0,09227,솔샘터널,127.009003579,37.6187080279,1
540,1165,4116500.0,09292,SK아파트벽산아파트상가,127.011422325,37.6199801498,1
541,1165,4116500.0,09283,솔샘터널,127.008935622,37.6187999437,1
542,1165,4116500.0,09293,SK아파트벽산아파트상가,127.011116418,37.6196972385,1
543,1166,4116600.0,09226,SK아파트벽산아파트상가,127.011341887,37.6199369055,2
544,1166,4116600.0,08262,정릉동풍림아파트,127.008797103,37.6161201281,3
545,1166,4116600.0,08324,솔샘사거리,127.007084035,37.6127700085,2
546,1166,4116600.0,08390,국민커뮤니티센터,127.004409653,37.6122826515,1
547,1166,4116600.0,08392,국민대후문,127.00008382,37.6112753201,1
548,1166,4116600.0,08394,고려대보건과학대학후문,126.999347583,37.609382137,1
549,1166,4116600.0,08395,고려대보건과학대학후문,126.999510686,37.6094614333,1
550,1166,4116600.0,08393,국민대후문,127.000033981,37.6110094999,1
551,1166,4116600.0,08391,정릉연립,127.004041509,37.6120682063,1
552,1166,4116600.0,08325,솔샘사거리,127.00727772,37.6126699762,2
553,1166,4116600.0,08328,정릉동풍림아파트,127.008999909,37.6164526131,1
554,1166,4116600.0,09225,SK아파트벽산아파트상가,127.011196854,37.6197323732,2
555,1213,4121300.0,07223,동서그랜드맨션,127.078685004,37.5864313411,1
556,1213,4121300.0,07221,면목5동,127.075856959,37.5858015287,1
557,1213,4121300.0,07218,면목2동한신아파트,127.073921284,37.5875310459,1
558,1213,4121300.0,07216,신성은하수아파트,127.073659938,37.5889071722,1
559,1213,4121300.0,07217,신성은하수아파트,127.073445477,37.5884540581,1
560,1213,4121300.0,07219,면목2동한신아파트,127.073864347,37.5872066895,1
561,1213,4121300.0,07220,면목5동,127.075889599,37.5856077735,1
562,1213,4121300.0,07222,동서그랜드맨션,127.078215903,37.5861252825,1
563,1218,4121801.0,09272,수유역.강북구청,127.026051403,37.6386311446,3
564,1221,4122100.0,11409,중계본동종점,127.083088774,37.6446122703,5
565,1221,4122100.0,11408,노원우체국,127.081910807,37.6461584467,5
566,1221,4122100.0,11406,중계본동주민센타,127.080683812,37.6474739679,5
567,1221,4122100.0,11411,중계주공6단지상가,127.079442468,37.6481262911,3
568,1221,4122100.0,11413,중계주공6단지,127.077471616,37.6480131646,3
569,1221,4122100.0,11353,불암중학교,127.074127046,37.6465375422,2
570,1221,4122100.0,11441,서라벌고등학교,127.07486982,37.6447844721,2
571,1221,4122100.0,11440,동천학교,127.073867378,37.6440894699,2
572,1221,4122100.0,11117,태릉입구역7번출구,127.076497772,37.6178032176,5
573,1221,4122100.0,07461,신내10단지아파트,127.095050224,37.6102981127,1
574,1221,4122100.0,07295,지하철6호선화랑대역,127.086399476,37.6196985726,3
575,1221,4122100.0,11113,주양교회앞,127.079805964,37.6192607834,4
576,1221,4122100.0,11116,농협앞,127.077657325,37.6184782736,5
577,1221,4122100.0,11439,동천학교,127.074437421,37.6441350667,2
578,1221,4122100.0,11351,서라벌고등학교,127.075001329,37.6448411567,2
579,1221,4122100.0,11352,불암중학교,127.074341359,37.6466698662,2
580,1221,4122100.0,11412,대림벽산아파트,127.077499756,37.6478293258,2
581,1221,4122100.0,11410,중계주공7단지,127.079750489,37.6479161317,2
582,1221,4122100.0,11407,노원우체국,127.08171802,37.6460324291,5
583,1222,4122200.0,11322,월계삼호4차아파트,127.065823137,37.6264654662,6
584,1222,4122200.0,11320,월계삼호아파트,127.067291381,37.6251751879,6
585,1222,4122200.0,11318,월계미륭아파트,127.06838954,37.6231065697,6
586,1222,4122200.0,11464,월계미성아파트,127.069161776,37.6214670481,7
